time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2023-05-19T19:39:32.081Z,-22.697,172.75,10,4.7,mb,29,175,4.9,0.89,us,us7000k3t6,2023-06-10T21:05:09.040Z,"southeast of the Loyalty Islands",earthquake,12.01,1.889,0.117,23,reviewed,us,us
2023-05-19T19:38:23.025Z,-30.5972,-71.4654,64.648,4.6,mb,59,82,0.165,0.74,us,us6000kd9f,2023-06-10T20:54:34.040Z,"25 km W of Ovalle, Chile",earthquake,2.54,4.272,0.119,27,reviewed,us,us
2023-05-19T19:13:44.591Z,39.6218,144.4744,10,4.5,mb,109,86,2.591,0.67,us,us6000kd98,2023-06-10T19:16:12.040Z,"217 km E of Miyako, Japan",earthquake,6.55,1.866,0.059,93,reviewed,us,us
2023-05-19T18:43:00.090Z,-23.0563,171.0084,10,4.6,mb,13,228,3.315,0.58,us,us7000k3tq,2023-06-10T18:44:49.040Z,"southeast of the Loyalty Islands",earthquake,8.38,2.005,0.194,9,reviewed,us,us
2023-05-19T18:17:48.047Z,-22.8997,170.5608,10,4.6,mb,27,122,2.889,0.78,us,us7000k3t0,2023-06-09T22:03:05.040Z,"southeast of the Loyalty Islands",earthquake,11.25,1.899,0.136,17,reviewed,us,us
2023-05-19T18:15:58.427Z,1.6579,127.3691,133.607,4.5,mb,101,68,0.88,0.63,us,us6000kd8x,2023-06-09T21:55:09.040Z,"71 km W of Tobelo, Indonesia",earthquake,6.45,3.363,0.061,85,reviewed,us,us
2023-05-19T18:15:46.743Z,-23.1751,170.9395,10,4.9,mb,47,118,3.269,0.84,us,us7000k3t1,2023-06-09T21:22:17.040Z,"southeast of the Loyalty Islands",earthquake,10.2,1.83,0.106,28,reviewed,us,us
2023-05-19T18:06:56.133Z,-33.8781,56.1246,10,4.9,mb,93,59,11.92,0.7,us,us7000k3sy,2023-06-09T21:09:45.040Z,"Southwest Indian Ridge",earthquake,9.29,1.785,0.073,62,reviewed,us,us
2023-05-19T18:02:07.463Z,-33.9857,56.1717,10,4.6,mb,40,79,17.322,0.78,us,us7000k3sz,2023-06-09T20:47:56.040Z,"Southwest Indian Ridge",earthquake,15.01,1.857,0.103,28,reviewed,us,us
2023-05-19T17:41:14.390Z,-23.1276,171.2337,10,4.5,mb,15,132,3.53,0.68,us,us7000k3sv,2023-06-09T20:38:13.040Z,"southeast of the Loyalty Islands",earthquake,8.93,1.91,0.27,4,reviewed,us,us
2023-05-19T17:14:52.264Z,-23.1226,170.9454,10,5,mb,88,106,3.267,0.84,us,us6000kd90,2023-06-09T19:33:58.040Z,"southeast of the Loyalty Islands",earthquake,9.78,1.788,0.062,87,reviewed,us,us
2023-05-19T17:10:19.952Z,-0.179,124.503,18.366,4.6,mb,89,32,1.932,0.85,us,us6000kd8c,2023-06-09T19:27:38.040Z,"70 km S of Modisi, Indonesia",earthquake,4.18,4.038,0.066,80,reviewed,us,us
2023-05-19T17:02:09.871Z,24.9574,-45.3824,10,4.7,mb,104,153,24.727,0.45,us,us7000k3ss,2023-06-09T19:12:48.040Z,"northern Mid-Atlantic Ridge",earthquake,13.89,1.912,0.059,87,reviewed,us,us
2023-05-19T16:57:31.374Z,-23.1081,170.7106,10,4.7,mb,12,226,3.051,0.78,us,us7000k3sr,2023-05-27T15:05:49.040Z,"southeast of the Loyalty Islands",earthquake,9.12,2.003,0.194,9,reviewed,us,us
2023-05-19T16:48:33.297Z,-22.8691,170.9732,10,4.6,mb,15,129,3.266,0.55,us,us7000k3te,2023-05-27T15:01:36.040Z,"southeast of the Loyalty Islands",earthquake,8.06,1.964,0.182,12,reviewed,us,us
2023-05-19T16:47:33.115Z,-23.0989,170.6543,10,4.7,mb,36,126,2.998,0.57,us,us7000k3sp,2023-05-27T14:56:10.040Z,"southeast of the Loyalty Islands",earthquake,6.97,1.679,0.108,26,reviewed,us,us
2023-05-19T16:26:52.443Z,-23.3757,171.0977,10,4.6,mb,14,188,3.449,0.7,us,us7000k3v9,2023-05-27T14:15:28.040Z,"southeast of the Loyalty Islands",earthquake,12.37,1.927,0.181,11,reviewed,us,us
2023-05-19T15:52:36.007Z,-23.3323,171.3951,10,4.5,mb,19,132,3.709,0.59,us,us7000k3sl,2023-05-27T13:55:41.040Z,"southeast of the Loyalty Islands",earthquake,8.43,1.924,0.172,13,reviewed,us,us
2023-05-19T15:45:04.241Z,-23.8754,171.8194,10,4.6,mb,26,127,4.214,0.9,us,us7000k3sm,2023-05-27T13:48:54.040Z,"southeast of the Loyalty Islands",earthquake,12.09,1.938,0.129,21,reviewed,us,us
2023-05-19T15:38:54.397Z,-18.0204,167.6371,10,5,mb,36,123,4.044,0.75,us,us6000kd6v,2023-06-11T15:04:29.163Z,"Vanuatu",earthquake,6.06,1.89,0.059,94,reviewed,us,us
2023-05-19T15:32:35.184Z,-18.0607,167.81,10,4.7,mb,24,83,4.148,0.85,us,us7000k3sk,2023-05-27T13:37:01.040Z,"64 km SW of Port-Vila, Vanuatu",earthquake,7.55,1.907,0.142,17,reviewed,us,us
2023-05-19T15:15:03.282Z,12.7964,49.2049,10,5.8,mww,143,47,6.343,0.79,us,us6000kd6s,2023-06-11T15:00:34.827Z,"163 km NNW of Qandala, Somalia",earthquake,9.62,1.819,0.093,11,reviewed,us,us
2023-05-19T14:50:56.767Z,-23.2686,170.7453,23.673,4.8,mb,46,94,3.11,0.41,us,us6000kd6n,2023-05-29T09:54:50.040Z,"southeast of the Loyalty Islands",earthquake,8.12,5.394,0.086,42,reviewed,us,us
2023-05-19T14:26:12.671Z,-23.0143,170.6025,25.584,4.7,mb,27,125,2.939,0.38,us,us6000kd6l,2023-05-29T09:52:14.040Z,"southeast of the Loyalty Islands",earthquake,11.14,6.531,0.124,20,reviewed,us,us
2023-05-19T12:14:07.178Z,1.4595,126.4928,46.303,4.8,mb,71,69,1.109,0.61,us,us6000kd56,2023-05-29T09:40:24.040Z,"123 km NW of Ternate, Indonesia",earthquake,7.38,6.652,0.05,122,reviewed,us,us
2023-05-19T11:37:05.820Z,-23.3059,171.4853,34.96,4.7,mb,38,127,3.786,0.44,us,us6000kd51,2023-05-29T09:32:24.040Z,"southeast of the Loyalty Islands",earthquake,11.49,5.866,0.091,37,reviewed,us,us
2023-05-19T11:23:44.365Z,-23.2851,170.8305,35.784,4.9,mb,46,87,3.19,0.69,us,us6000kd4u,2023-05-29T09:29:08.040Z,"southeast of the Loyalty Islands",earthquake,8.45,7.084,0.064,76,reviewed,us,us
2023-05-19T11:02:22.030Z,-22.9921,170.6539,36.112,4.9,mb,42,89,2.984,0.33,us,us6000kd4n,2023-05-29T06:04:49.040Z,"southeast of the Loyalty Islands",earthquake,9.9,6.822,0.071,62,reviewed,us,us
2023-05-19T10:46:34.488Z,-23.3295,171.4592,37.765,5.2,mb,52,102,3.766,0.54,us,us6000kd4i,2023-05-19T11:10:56.040Z,"southeast of the Loyalty Islands",earthquake,8.66,6.998,0.045,166,reviewed,us,us
2023-05-19T10:44:12.679Z,-23.2148,170.7941,33.908,5.1,mb,42,150,3.144,0.64,us,us6000kd4f,2023-05-19T11:03:28.040Z,"southeast of the Loyalty Islands",earthquake,9.88,6.404,0.073,64,reviewed,us,us
2023-05-19T10:22:10.219Z,-23.1986,170.8696,37.702,4.9,mb,49,120,3.21,0.58,us,us6000kd4a,2023-05-19T10:44:15.040Z,"southeast of the Loyalty Islands",earthquake,8.92,6.082,0.076,55,reviewed,us,us
2023-05-19T10:15:46.701Z,-23.2615,170.8345,34.663,5,mb,54,122,3.189,0.82,us,us6000kd46,2023-05-19T10:37:15.040Z,"southeast of the Loyalty Islands",earthquake,8.89,5.066,0.067,73,reviewed,us,us
2023-05-19T10:04:23.330Z,-23.4135,170.3607,21.728,4.8,mb,27,126,2.801,1.24,us,us6000kd43,2023-05-20T02:04:56.813Z,"southeast of the Loyalty Islands",earthquake,9.38,5.29,0.125,21,reviewed,us,us
2023-05-19T09:55:08.594Z,-23.1391,170.4276,30.675,4.7,mb,36,125,2.799,0.37,us,us6000kd41,2023-05-19T10:15:56.040Z,"southeast of the Loyalty Islands",earthquake,6.15,5.776,0.101,31,reviewed,us,us
2023-05-19T09:41:16.822Z,-23.0476,170.5838,41.041,4.9,mb,52,56,2.926,0.47,us,us6000kd3y,2023-05-19T10:00:28.040Z,"southeast of the Loyalty Islands",earthquake,8.61,7.712,0.081,49,reviewed,us,us
2023-05-19T08:42:12.774Z,-23.1095,170.7541,10,4.8,mb,26,126,3.091,0.62,us,us6000kd3q,2023-06-07T06:03:46.040Z,"southeast of the Loyalty Islands",earthquake,7.56,1.886,0.134,17,reviewed,us,us
2023-05-19T08:27:20.391Z,-22.8902,170.7149,10,5.3,mb,144,86,3.03,0.51,us,us6000kd3j,2023-06-07T05:47:29.040Z,"southeast of the Loyalty Islands",earthquake,8.6,1.852,0.051,129,reviewed,us,us
2023-05-19T08:19:47.055Z,-23.1428,171.0252,10,4.8,mb,20,132,3.342,0.65,us,us7000k3r1,2023-06-07T05:37:51.040Z,"southeast of the Loyalty Islands",earthquake,5.8,1.917,0.16,12,reviewed,us,us
2023-05-19T08:12:57.108Z,-23.2262,170.6874,10,4.6,mb,18,127,3.05,1.03,us,us7000k3r0,2023-06-07T05:00:42.040Z,"southeast of the Loyalty Islands",earthquake,5.18,1.898,0.158,12,reviewed,us,us
2023-05-19T08:10:40.807Z,-23.0974,170.7174,10,4.8,mb,36,116,3.055,0.48,us,us6000kd49,2023-06-02T12:01:54.040Z,"southeast of the Loyalty Islands",earthquake,10.47,1.479,0.1,31,reviewed,us,us
2023-05-19T08:00:06.662Z,-23.0743,170.7353,10,4.6,mb,19,126,3.068,0.63,us,us7000k3s5,2023-06-02T11:35:31.040Z,"southeast of the Loyalty Islands",earthquake,6.48,1.864,0.172,11,reviewed,us,us
2023-05-19T07:52:20.123Z,-23.2712,171.1156,10,4.6,mb,16,121,3.445,0.54,us,us7000k3qu,2023-06-02T11:26:52.040Z,"southeast of the Loyalty Islands",earthquake,10.3,1.765,0.183,9,reviewed,us,us
2023-05-19T07:23:45.850Z,-23.3085,171.4,10,4.8,mb,25,152,3.709,0.7,us,us6000kd30,2023-06-02T11:14:34.040Z,"southeast of the Loyalty Islands",earthquake,11.52,0.832,0.128,19,reviewed,us,us
2023-05-19T07:19:20.107Z,9.4636,125.4354,10,4.6,mb,30,146,2.383,0.7,us,us7000k3rz,2023-06-02T11:11:22.040Z,"2 km S of Cantapoy, Philippines",earthquake,5.84,1.879,0.119,21,reviewed,us,us
2023-05-19T07:18:58.441Z,-23.3175,171.1683,10,4.6,mb,17,163,3.501,0.75,us,us7000k3ry,2023-06-02T11:01:04.040Z,"southeast of the Loyalty Islands",earthquake,6.69,1.94,0.183,9,reviewed,us,us
2023-05-19T07:13:39.228Z,-23.1656,170.787,10,5.4,mb,131,83,3.129,0.6,us,us6000kd2w,2023-06-02T10:58:57.083Z,"southeast of the Loyalty Islands",earthquake,8.01,1.858,0.054,119,reviewed,us,us
2023-05-19T07:06:23.349Z,-23.1973,170.7488,10,4.8,mb,23,127,3.1,0.51,us,us7000k3qr,2023-06-02T10:48:29.040Z,"southeast of the Loyalty Islands",earthquake,7.6,1.9,0.148,14,reviewed,us,us
2023-05-19T07:02:07.284Z,-23.2025,170.9954,10,5,mb,92,111,3.324,0.51,us,us6000kd2u,2023-06-02T10:40:23.040Z,"southeast of the Loyalty Islands",earthquake,4.73,1.881,0.063,81,reviewed,us,us
2023-05-19T06:59:04.308Z,-23.2624,170.7122,10,4.8,mb,25,121,3.079,0.7,us,us7000k3rw,2023-06-02T10:28:50.040Z,"southeast of the Loyalty Islands",earthquake,9.49,1.897,0.135,17,reviewed,us,us
2023-05-19T06:56:36.497Z,-23.1312,170.8369,10,4.7,mb,27,143,3.169,0.49,us,us7000k3vm,2023-06-02T10:16:53.040Z,"southeast of the Loyalty Islands",earthquake,8.59,1.746,0.12,21,reviewed,us,us
2023-05-19T06:38:36.640Z,-23.1975,170.5762,10,4.5,mb,18,127,2.944,0.94,us,us7000k3qj,2023-06-01T09:18:02.040Z,"southeast of the Loyalty Islands",earthquake,8.1,1.892,0.156,12,reviewed,us,us
2023-05-19T06:34:10.100Z,-23.0798,170.4925,10,5,mb,96,77,2.848,0.55,us,us6000kd2q,2023-06-01T08:50:30.040Z,"southeast of the Loyalty Islands",earthquake,7.93,1.86,0.061,85,reviewed,us,us
2023-05-19T06:25:46.997Z,-23.1474,170.6608,10,4.6,mb,19,158,3.012,0.66,us,us7000k3qd,2023-06-01T08:36:04.040Z,"southeast of the Loyalty Islands",earthquake,11.66,1.949,0.157,12,reviewed,us,us
2023-05-19T06:22:59.647Z,-23.457,170.7312,10,4.6,mb,17,157,3.14,0.27,us,us7000k3qh,2023-06-01T08:20:57.040Z,"southeast of the Loyalty Islands",earthquake,7.62,1.894,0.182,9,reviewed,us,us
2023-05-19T06:22:26.577Z,-23.6503,171.3212,10,4.5,mb,12,168,3.713,0.59,us,us7000k3re,2023-06-01T08:14:52.040Z,"southeast of the Loyalty Islands",earthquake,11.27,1.966,0.191,8,reviewed,us,us
2023-05-19T06:08:21.068Z,-23.2418,171.0501,10,4.9,mb,68,88,3.381,0.95,us,us6000kd2j,2023-06-01T07:45:01.040Z,"southeast of the Loyalty Islands",earthquake,8.04,1.739,0.075,56,reviewed,us,us
2023-05-19T06:05:43.164Z,-23.1788,170.5661,10,4.7,mb,24,90,2.931,0.87,us,us6000kdbw,2023-06-01T07:42:56.040Z,"southeast of the Loyalty Islands",earthquake,7.9,1.791,0.13,18,reviewed,us,us
2023-05-19T06:01:50.496Z,-22.9321,170.6628,10,4.5,mb,19,117,2.985,0.83,us,us6000kdbj,2023-06-01T07:32:41.040Z,"southeast of the Loyalty Islands",earthquake,12.37,1.928,0.14,15,reviewed,us,us
2023-05-19T05:54:13.855Z,-23.2594,170.9953,10,4.7,mb,40,88,3.334,0.62,us,us6000kd2f,2023-06-01T07:28:16.040Z,"southeast of the Loyalty Islands",earthquake,9.75,1.892,0.097,32,reviewed,us,us
2023-05-19T05:52:28.162Z,-23.192,170.9162,10,4.9,mb,31,114,3.251,0.54,us,us6000kdbf,2023-06-01T07:24:43.040Z,"southeast of the Loyalty Islands",earthquake,8.91,1.885,0.12,22,reviewed,us,us
2023-05-19T05:36:48.103Z,-23.0571,170.7424,10,5.2,mb,72,84,3.073,0.65,us,us6000kd28,2023-06-01T06:57:51.040Z,"southeast of the Loyalty Islands",earthquake,4.46,1.871,0.073,61,reviewed,us,us
2023-05-19T05:28:26.230Z,-23.2105,170.6418,10,4.9,mb,38,86,3.006,0.74,us,us6000kdbe,2023-06-01T06:50:23.040Z,"southeast of the Loyalty Islands",earthquake,10.06,1.89,0.103,30,reviewed,us,us
2023-05-19T05:25:47.106Z,-23.2365,171.2742,10,5.2,mb,87,91,3.583,0.44,us,us6000kd29,2023-06-01T06:48:17.040Z,"southeast of the Loyalty Islands",earthquake,9.71,1.869,0.066,75,reviewed,us,us
2023-05-19T05:23:07.267Z,-23.3141,171.2902,10,4.8,mb,24,91,3.611,0.5,us,us6000kdb3,2023-06-01T06:43:07.040Z,"southeast of the Loyalty Islands",earthquake,5.79,1.876,0.125,20,reviewed,us,us
2023-05-19T05:22:37.116Z,-23.3749,171.2033,10,4.9,mb,29,119,3.544,0.61,us,us7000k3r6,2023-06-01T06:38:20.040Z,"southeast of the Loyalty Islands",earthquake,5.46,1.894,0.112,25,reviewed,us,us
2023-05-19T05:11:28.262Z,-22.7594,170.5315,10,4.8,mb,26,88,2.853,0.57,us,us7000k3uj,2023-06-01T06:11:40.040Z,"southeast of the Loyalty Islands",earthquake,9.6,1.896,0.13,18,reviewed,us,us
2023-05-19T05:10:53.638Z,-23.0367,170.0795,10,4.5,mb,14,99,2.466,0.6,us,us7000k3u3,2023-06-01T05:59:24.040Z,"268 km E of Vao, New Caledonia",earthquake,8.14,1.911,0.192,8,reviewed,us,us
2023-05-19T05:08:34.230Z,-23.3936,170.9818,10,4.6,mb,16,150,3.349,0.45,us,us7000k3q7,2023-06-01T05:32:24.040Z,"southeast of the Loyalty Islands",earthquake,11.46,1.841,0.165,11,reviewed,us,us
2023-05-19T05:06:04.510Z,-23.2657,170.5753,10,5.2,mb,76,120,2.957,0.66,us,us6000kd21,2023-05-28T11:44:26.040Z,"southeast of the Loyalty Islands",earthquake,6.52,1.883,0.071,65,reviewed,us,us
2023-05-19T05:03:34.770Z,-23.4657,171.0466,10,4.8,mb,28,92,3.423,0.98,us,us7000k3rl,2023-05-28T11:40:46.040Z,"southeast of the Loyalty Islands",earthquake,8.98,1.885,0.131,18,reviewed,us,us
2023-05-19T05:00:31.649Z,-23.167,170.5019,10,4.9,mb,27,159,2.871,0.43,us,us6000kdb0,2023-05-28T11:09:58.040Z,"southeast of the Loyalty Islands",earthquake,13.18,1.911,0.12,22,reviewed,us,us
2023-05-19T04:56:02.034Z,-23.122,170.8202,39.868,4.9,mb,23,113,3.153,0.69,us,us7000k3q6,2023-06-01T04:10:34.040Z,"southeast of the Loyalty Islands",earthquake,9.83,6.442,0.187,9,reviewed,us,us
2023-05-19T04:54:04.186Z,-23.2514,170.4355,29.133,5.6,mb,59,61,2.828,0.97,us,us6000kd1z,2023-06-09T00:43:34.255Z,"southeast of the Loyalty Islands",earthquake,8.52,4.392,0.043,187,reviewed,us,us
2023-05-19T04:51:43.251Z,-22.127,-67.5797,210.138,4.5,mb,22,90,0.99,0.84,us,us6000kd1w,2023-06-09T00:25:23.040Z,"107 km NE of San Pedro de Atacama, Chile",earthquake,8.03,6.63,0.191,10,reviewed,us,us
2023-05-19T04:50:14.308Z,-23.1185,170.7314,34.148,5.1,mb,45,76,3.071,0.91,us,us6000kd1x,2023-06-09T00:15:02.040Z,"southeast of the Loyalty Islands",earthquake,10.73,1.69,0.057,102,reviewed,us,us
2023-05-19T04:33:08.520Z,-23.22,170.5591,35.908,5.1,mb,37,111,2.933,0.84,us,us6000kd23,2023-06-09T00:04:54.040Z,"southeast of the Loyalty Islands",earthquake,8.82,6.151,0.116,25,reviewed,us,us
2023-05-19T04:28:59.667Z,-23.0803,170.5717,24.264,4.8,mb,14,113,2.92,0.75,us,us7000k3qs,2023-06-01T03:52:04.040Z,"southeast of the Loyalty Islands",earthquake,6.44,6.427,0.227,6,reviewed,us,us
2023-05-19T04:22:39.849Z,-23.2021,170.6489,36.009,5.3,mb,50,99,3.01,1.03,us,us6000kd1r,2023-06-09T00:00:14.040Z,"southeast of the Loyalty Islands",earthquake,8.57,3.675,0.094,42,reviewed,us,us
2023-05-19T04:09:24.536Z,-23.2428,171.0634,39.41,5.2,mb,27,99,3.393,0.96,us,us6000kd1p,2023-06-08T23:47:26.171Z,"southeast of the Loyalty Islands",earthquake,11.87,6.66,0.148,16,reviewed,us,us
2023-05-19T04:02:30.663Z,-23.3074,171.0752,36.697,5.3,mb,62,53,3.415,0.79,us,us6000kd1n,2023-06-08T23:37:04.040Z,"southeast of the Loyalty Islands",earthquake,8.25,5.427,0.081,51,reviewed,us,us
2023-05-19T03:58:41.256Z,-20.3251,-69.0439,104.938,5,mb,43,62,0.668,0.77,us,us6000kd1l,2023-06-08T23:09:05.423Z,"64 km E of La Tirana, Chile",earthquake,4.53,3.457,0.082,49,reviewed,us,us
2023-05-19T03:50:08.476Z,-23.4184,171.2099,28.908,4.9,mb,24,92,3.559,0.38,us,us7000k3rc,2023-06-01T02:59:17.040Z,"southeast of the Loyalty Islands",earthquake,9.38,4.961,0.177,10,reviewed,us,us
2023-05-19T03:43:45.899Z,-23.1855,170.9808,10,5,mb,25,116,3.308,0.75,us,us7000k3q0,2023-06-01T02:42:10.040Z,"southeast of the Loyalty Islands",earthquake,6.54,1.862,0.157,14,reviewed,us,us
2023-05-19T03:40:22.832Z,-23.1369,170.7357,33.741,4.9,mb,27,125,3.078,0.97,us,us7000k3q3,2023-06-01T02:27:48.040Z,"southeast of the Loyalty Islands",earthquake,9.09,5.515,0.169,11,reviewed,us,us
2023-05-19T03:27:56.949Z,-23.2812,170.584,32.94,5.3,mb,39,76,2.968,1.02,us,us6000kd1k,2023-06-08T23:03:12.481Z,"southeast of the Loyalty Islands",earthquake,8.69,4.227,0.175,11,reviewed,us,us
2023-05-19T03:13:03.525Z,-23.1568,170.6391,27.635,5.3,mb,23,108,4.024,0.82,us,us7000k3py,2023-06-01T01:10:25.040Z,"southeast of the Loyalty Islands",earthquake,4.6,5.13,0.161,13,reviewed,us,us
2023-05-19T03:10:45.468Z,-23.1845,170.5515,33.846,5.5,mb,26,106,2.919,0.94,us,us6000kd2a,2023-06-08T22:53:59.606Z,"southeast of the Loyalty Islands",earthquake,8.78,2.516,0.163,13,reviewed,us,us
2023-05-19T03:06:24.491Z,-23.207,170.7182,33.261,5.9,mb,62,85,3.074,1.06,us,us6000kd1f,2023-06-08T22:41:31.673Z,"southeast of the Loyalty Islands",earthquake,8.1,4.334,0.077,61,reviewed,us,us
2023-05-19T03:03:47.964Z,-23.2314,171.0091,34.315,5.5,mb,31,111,4.372,0.9,us,us7000k3pv,2023-06-01T01:13:38.908Z,"southeast of the Loyalty Islands",earthquake,11.37,2.84,0.135,19,reviewed,us,us
2023-05-19T02:57:03.129Z,-23.1852,170.7633,18.027,7.7,mww,277,15,3.111,0.87,us,us6000kd0n,2023-05-24T03:26:16.561Z,"southeast of the Loyalty Islands",earthquake,7.35,2.658,0.035,79,reviewed,us,us
2023-05-19T01:58:21.860Z,12.793,49.1271,10,4.5,mb,19,139,6.268,1.19,us,us6000kd0a,2023-05-19T02:19:59.040Z,"Gulf of Aden",earthquake,10.52,1.947,0.15,13,reviewed,us,us
2023-05-19T00:58:32.512Z,-28.9949,-177.0947,10,4.6,mb,9,112,0.77,0.3,us,us7000k3tt,2023-06-04T22:23:59.040Z,"Kermadec Islands region",earthquake,7.71,1.955,0.274,4,reviewed,us,us
2023-05-19T00:57:30.812Z,-5.8023,147.4741,84.447,4.9,mb,68,76,3.593,0.52,us,us6000kd04,2023-06-09T20:38:18.214Z,"93 km NNW of Finschhafen, Papua New Guinea",earthquake,4.49,6.68,0.042,182,reviewed,us,us
2023-05-18T22:13:40.372Z,12.2562,-87.7846,47.704,4.5,mb,52,83,0.865,0.72,us,us6000kcz3,2023-06-03T22:13:20.040Z,"65 km SSW of Jiquilillo, Nicaragua",earthquake,5.93,6.85,0.046,136,reviewed,us,us
2023-05-18T21:59:35.268Z,-30.0838,-177.7143,35,4.8,mb,19,165,0.838,0.8,us,us7000k3ac,2023-05-25T01:47:51.040Z,"Kermadec Islands, New Zealand",earthquake,6.3,1.966,0.21,7,reviewed,us,us
2023-05-18T21:56:27.163Z,33.2888,132.2106,62.252,4.6,mb,84,42,1.46,0.55,us,us6000kcyy,2023-06-03T21:04:57.040Z,"Shikoku, Japan",earthquake,5.98,2.512,0.051,115,reviewed,us,us
2023-05-18T21:08:23.765Z,51.7942,-176.4854,59.825,4.6,mb,91,128,0.152,0.66,us,us6000kcyl,2023-06-05T04:02:35.040Z,"Andreanof Islands, Aleutian Islands, Alaska",earthquake,4.68,4.099,0.034,252,reviewed,us,us
2023-05-18T19:43:25.480Z,-20.0506,-175.4378,148.959,4.7,mb,58,36,1.048,0.89,us,us6000kcxq,2023-06-12T12:44:25.040Z,"Tonga",earthquake,8.88,5.227,0.076,52,reviewed,us,us
2023-05-18T18:58:50.963Z,34.9864,24.8489,9.825,5.1,mww,124,42,0.303,0.84,us,us6000kcxi,2023-06-12T12:44:35.556Z,"7 km SSW of Moíres, Greece",earthquake,7.09,3.432,0.08,15,reviewed,us,us
2023-05-18T18:38:45.992Z,-60.3997,-29.0385,10,4.6,mb,26,85,7.334,1.12,us,us7000k3aa,2023-06-12T12:42:54.040Z,"South Sandwich Islands region",earthquake,8.39,1.71,0.117,22,reviewed,us,us
2023-05-18T17:29:16.451Z,-18.0069,-178.4733,576.861,4.5,mb,75,31,3.319,0.9,us,us6000kcwx,2023-06-12T12:38:39.040Z,"234 km E of Levuka, Fiji",earthquake,10.74,6.866,0.029,346,reviewed,us,us
2023-05-18T16:57:07.116Z,12.7568,49.0733,10,4.5,mb,70,145,6.21,0.59,us,us6000kcvd,2023-06-08T22:22:32.040Z,"163 km N of Bosaso, Somalia",earthquake,12.06,1.886,0.079,49,reviewed,us,us
2023-05-18T13:13:19.494Z,52.5607,-176.2899,195.216,4.6,mb,71,57,0.473,0.69,us,us6000kct6,2023-06-11T14:27:13.106Z,"79 km NNE of Adak, Alaska",earthquake,8.3,5.53,0.028,370,reviewed,us,us
2023-05-18T13:03:03.386Z,7.7552,126.946,64.653,4.6,mb,46,95,1.517,0.56,us,us6000kct5,2023-06-11T14:19:46.040Z,"44 km E of Kinablangan, Philippines",earthquake,9.69,6.76,0.054,102,reviewed,us,us
2023-05-18T12:47:49.916Z,-55.7652,-27.1646,35.064,4.9,mb,21,121,5.565,0.85,us,us6000kcva,2023-05-19T05:02:46.040Z,"South Sandwich Islands region",earthquake,11.72,7.063,0.129,19,reviewed,us,us
2023-05-18T12:33:19.321Z,-23.401,-179.9965,523.612,4.5,mb,62,65,4.963,0.67,us,us6000kcsz,2023-05-18T12:52:01.040Z,"south of the Fiji Islands",earthquake,14.42,9.404,0.075,53,reviewed,us,us
2023-05-18T11:56:16.738Z,-55.7057,-27.0123,37.415,5.1,mb,45,90,5.638,0.62,us,us6000kcss,2023-05-18T12:12:58.040Z,"South Sandwich Islands region",earthquake,11.97,7.897,0.092,39,reviewed,us,us
2023-05-18T10:43:45.391Z,-6.204,-101.7577,10,4.8,mb,82,89,12.696,0.8,us,us6000kcsa,2023-05-18T11:00:27.040Z,"central East Pacific Rise",earthquake,8.52,1.844,0.036,235,reviewed,us,us
2023-05-18T09:45:52.913Z,55.3267,163.0333,47.432,4.5,mb,102,99,3.458,0.94,us,us6000kcrz,2023-05-18T10:19:21.040Z,"off the east coast of the Kamchatka Peninsula, Russia",earthquake,8.59,7.747,0.059,86,reviewed,us,us
2023-05-18T08:43:57.114Z,19.7038,-70.8074,22.365,4.8,mwr,165,52,0.23,0.73,us,us6000kcrq,2023-05-20T08:11:10.842Z,"4 km NE of Altamira, Dominican Republic",earthquake,6,3.338,0.045,47,reviewed,us,us
2023-05-18T01:53:51.864Z,9.5306,57.9408,10,4.5,mb,57,74,14.322,0.94,us,us6000kcqx,2023-05-31T22:41:01.040Z,"Carlsberg Ridge",earthquake,8.13,1.831,0.089,37,reviewed,us,us
2023-05-18T00:18:59.911Z,9.5438,57.8414,10,4.7,mb,101,73,14.318,0.58,us,us6000kcpt,2023-06-13T02:07:06.040Z,"Carlsberg Ridge",earthquake,9.55,1.839,0.061,81,reviewed,us,us
2023-05-17T23:01:59.919Z,15.1066,-90.8052,252,6.4,mww,349,37,1.556,0.86,us,us6000kcnb,2023-06-12T05:54:48.930Z,"8 km SE of Canillá, Guatemala",earthquake,6.92,1.674,0.024,174,reviewed,us,us
2023-05-17T22:07:18.032Z,-30.243,-176.4744,10,4.7,mb,29,130,1.593,0.52,us,us6000kdwl,2023-06-06T03:02:11.040Z,"Kermadec Islands region",earthquake,7.77,1.826,0.147,14,reviewed,us,us
2023-05-17T21:22:03.783Z,76.9907,18.2164,10.004,4.8,mb,193,43,1.261,0.4,us,us6000kcmd,2023-06-12T03:10:53.040Z,"150 km SSE of Longyearbyen, Svalbard and Jan Mayen",earthquake,6.57,3.114,0.043,167,reviewed,us,us
2023-05-17T16:40:06.784Z,-1.2497,-16.1937,10,4.8,mb,31,54,6.886,0.58,us,us6000kdwg,2023-06-06T02:22:56.040Z,"north of Ascension Island",earthquake,4.37,1.874,0.115,23,reviewed,us,us
